ts_code,trade_date,close,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv,circ_mv
000568.SZ,20250520,122.67,13.4019,13.3832,3.5994,5.788,5.7578,4.4022,5.5098,18056429.0873,18024653.1412
000568.SZ,20250519,122.98,13.4358,13.4171,3.6085,5.8026,5.7723,4.3911,5.4959,18102059.5839,18070203.3366
000568.SZ,20250516,126.29,13.7974,13.7782,3.7056,5.9588,5.9277,4.276,5.3519,18589275.5314,18556561.8749
000568.SZ,20250515,128.29,14.0159,13.9964,3.7643,6.0532,6.0216,4.2093,5.2684,18883665.832,18850434.1035
000568.SZ,20250514,130.14,14.2181,14.1982,3.8186,6.1405,6.1084,4.1495,5.1935,19155976.86,19122265.915
000568.SZ,20250513,126.0,13.7658,13.7465,3.6971,5.9451,5.9141,4.2858,5.3642,18546588.9378,18513950.4018
000568.SZ,20250512,126.59,13.8302,13.8109,3.7144,5.973,5.9418,4.2658,5.3392,18633434.0765,18600642.7092
000568.SZ,20250509,126.36,13.8051,13.7858,3.7077,5.9621,5.931,4.2736,5.3489,18599579.1919,18566847.4029
000568.SZ,20250508,127.18,13.8947,13.8753,3.7317,6.0008,5.9695,4.2461,5.3144,18720279.2152,18687335.0167
000568.SZ,20250507,125.87,13.7516,13.7324,3.6933,5.939,5.908,4.2902,5.3697,18527453.5683,18494848.7069
000568.SZ,20250506,125.47,13.7079,13.6887,3.6815,5.9201,5.8892,4.3039,5.3868,18468575.5081,18436074.2612
000568.SZ,20250430,123.74,13.5188,13.5,3.6308,5.8385,5.808,4.3641,5.4622,18213927.8981,18181874.7835
000568.SZ,20250429,123.6,13.5036,13.4847,3.6267,5.8319,5.8014,4.369,5.4683,18193320.5771,18161303.7275
000568.SZ,20250428,125.6,13.7221,13.7029,3.6854,5.9263,5.8953,4.2995,5.3813,18487710.8777,18455175.9561
000568.SZ,20250425,125.36,13.9301,12.9279,4.249,6.1033,5.6613,4.3077,5.3916,18452384.0416,18419713.4706
000568.SZ,20250424,126.55,14.0624,13.0506,4.2893,6.1613,5.715,4.2672,5.3409,18627546.2705,18594565.5688
000568.SZ,20250423,128.65,14.2957,13.2672,4.3605,6.2635,5.8098,4.1975,5.2537,18936656.0861,18903128.095
000568.SZ,20250422,129.14,14.3502,13.3177,4.3771,6.2874,5.832,4.1816,5.2338,19008781.7097,18975126.0178
000568.SZ,20250421,129.6,14.4013,13.3651,4.3927,6.3098,5.8527,4.1668,5.2152,19076491.4789,19042715.9045
000568.SZ,20250418,131.8,14.6457,13.592,4.4673,6.4169,5.9521,4.0972,5.1281,19400320.8095,19365971.8843
000568.SZ,20250417,132.33,14.7046,13.6467,4.4853,6.4427,5.976,4.0808,5.1076,19478334.2392,19443847.1886
000568.SZ,20250416,131.0,14.5568,13.5095,4.4402,6.3779,5.916,4.1222,5.1594,19282564.6893,19248424.2553
000568.SZ,20250415,130.21,14.4691,13.4281,4.4134,6.3395,5.8803,4.1472,5.1907,19166280.5206,19132345.9716
000568.SZ,20250414,129.47,14.3868,13.3517,4.3883,6.3034,5.8469,4.171,5.2204,19057356.1093,19023614.4148
000568.SZ,20250411,130.17,14.4646,13.4239,4.412,6.3375,5.8785,4.1485,5.1923,19160392.7146,19126468.5902
000568.SZ,20250410,132.8,14.7569,13.6951,4.5012,6.4656,5.9972,4.0664,5.0895,19547515.9598,19512906.4206
000568.SZ,20250409,131.67,14.6313,13.5786,4.4629,6.4105,5.9462,4.1013,5.1332,19381185.44,19346870.3946
000568.SZ,20250408,129.0,14.3346,13.3033,4.3724,6.2805,5.8256,4.1861,5.2394,18988174.3887,18954555.1827
000568.SZ,20250407,125.56,13.9523,12.9485,4.2558,6.1131,5.6703,4.3008,5.383,18481823.0717,18449100.3778
000568.SZ,20250403,132.58,14.7324,13.6725,4.4937,6.4548,5.9873,4.0731,5.098,19515133.0268,19480580.8227
000568.SZ,20250402,129.71,14.4135,13.3765,4.3965,6.3151,5.8577,4.1632,5.2108,19092682.9454,19058878.7035
000568.SZ,20250401,130.89,14.5446,13.4982,4.4364,6.3726,5.911,4.1257,5.1638,19266373.2228,19232261.4563
000568.SZ,20250331,129.72,14.4146,13.3775,4.3968,6.3156,5.8582,4.1629,5.2104,19094154.8969,19060348.0488
000568.SZ,20250328,132.3,14.7013,13.6436,4.4842,6.4412,5.9747,4.0817,5.1087,19473918.3847,19439439.1525
000568.SZ,20250327,134.12,14.9035,13.8313,4.5459,6.5298,6.0569,4.0263,5.0394,19741813.5582,19706860.0086
000568.SZ,20250326,132.11,14.6802,13.624,4.4778,6.432,5.9661,4.0876,5.1161,19445951.3061,19411521.5906
000568.SZ,20250325,131.58,14.6213,13.5693,4.4598,6.4062,5.9422,4.1041,5.1367,19367937.8765,19333646.2864
000568.SZ,20250324,132.75,14.7513,13.69,4.4995,6.4631,5.995,4.0679,5.0914,19540156.2023,19505559.6938
000568.SZ,20250321,130.68,14.5213,13.4765,4.4293,6.3623,5.9015,4.1323,5.1721,19235462.2412,19201405.2037
000568.SZ,20250320,135.16,15.0191,13.9385,4.5812,6.5805,6.1038,3.9954,5.0006,19894896.5145,19859671.9263
000568.SZ,20250319,139.02,15.448,14.3366,4.712,6.7684,6.2781,3.8844,4.8618,20463069.7947,20426839.2364
000568.SZ,20250318,143.37,15.9314,14.7852,4.8595,6.9802,6.4746,3.7666,4.7143,21103368.6985,21066004.4693
000568.SZ,20250317,142.94,15.8836,14.7408,4.8449,6.9592,6.4552,3.7779,4.7285,21040074.7839,21002822.6187
000568.SZ,20250314,143.61,15.9581,14.8099,4.8676,6.9919,6.4854,3.7603,4.7064,21138695.5346,21101268.758
000568.SZ,20250313,135.26,15.0302,13.9488,4.5846,6.5853,6.1083,3.9924,4.9969,19909616.0296,19874365.3799
000568.SZ,20250312,135.78,15.088,14.0025,4.6022,6.6106,6.1318,3.9771,4.9778,19986157.5077,19950771.3388
000568.SZ,20250311,136.83,15.2047,14.1107,4.6378,6.6618,6.1792,3.9466,4.9396,20140712.4155,20105052.6019
000568.SZ,20250310,132.12,14.6813,13.625,4.4781,6.4325,5.9665,4.0873,5.1157,19447423.2576,19412990.936
000568.SZ,20250307,131.41,14.6024,13.5518,4.4541,6.3979,5.9345,4.1094,5.1433,19342914.7009,19308667.4152
000568.SZ,20250306,126.18,14.0212,13.0125,4.2768,6.1433,5.6983,4.2797,5.3565,18573084.0649,18540199.7903
000568.SZ,20250305,123.73,13.749,12.7598,4.1938,6.024,5.5876,4.3644,5.4626,18212455.9466,18180210.1764
000568.SZ,20250304,123.48,13.7212,12.734,4.1853,6.0118,5.5764,4.3733,5.4737,18175657.159,18143476.5423
000568.SZ,20250303,125.0,13.8901,12.8908,4.2368,6.0858,5.645,4.3201,5.4071,18399393.7875,18366817.0375
000568.SZ,20250228,126.46,14.0524,13.0413,4.2863,6.1569,5.7109,4.2702,5.3447,18614298.7069,18581341.4605
000568.SZ,20250227,127.78,14.199,13.1775,4.331,6.2212,5.7705,4.2261,5.2895,18808596.3053,18775295.0484
000568.SZ,20250226,121.58,13.5101,12.5381,4.1209,5.9193,5.4906,4.4416,5.5592,17895986.3735,17864300.9234
000568.SZ,20250225,119.9,13.3234,12.3648,4.0639,5.8375,5.4147,4.5039,5.6371,17648698.521,17617450.9024
000568.SZ,20250224,121.85,13.5401,12.5659,4.13,5.9324,5.5027,4.4318,5.5469,17935729.0641,17903973.2482
000568.SZ,20250221,119.08,13.2323,12.2803,4.0362,5.7976,5.3777,4.5349,5.6759,17527998.4977,17472880.2954
000568.SZ,20250220,118.0,13.1123,12.1689,3.9995,5.745,5.3289,4.5764,5.7279,17369027.7354,17314409.4294
000568.SZ,20250219,119.0,13.2234,12.272,4.0334,5.7937,5.374,4.5379,5.6797,17516222.8857,17461141.7127
000568.SZ,20250218,118.78,13.1989,12.2493,4.026,5.783,5.3641,4.5463,5.6902,17483839.9526,17428860.6104
000568.SZ,20250217,120.49,13.389,12.4257,4.0839,5.8662,5.4413,4.4818,5.6095,17735543.6596,17679772.8148
000568.SZ,20250214,119.86,13.319,12.3607,4.0626,5.8356,5.4129,4.5054,5.639,17642810.715,17587331.4763
000568.SZ,20250213,120.45,13.3845,12.4215,4.0826,5.8643,5.4395,4.4833,5.6114,17729655.8536,17673903.5235
000568.SZ,20250212,115.98,12.8878,11.9606,3.9311,5.6467,5.2377,4.6561,5.8276,17071693.5318,17018010.2171
000568.SZ,20250211,114.28,12.6989,11.7853,3.8735,5.5639,5.1609,4.7254,5.9143,16821461.7763,16768565.3355
000568.SZ,20250210,115.71,12.8578,11.9327,3.9219,5.6335,5.2255,4.667,5.8412,17031950.8412,16978392.5006
000568.SZ,20250207,115.5,12.8345,11.9111,3.9148,5.6233,5.216,4.6754,5.8518,17001039.8597,16947578.7212
000568.SZ,20250206,114.25,12.6956,11.7822,3.8724,5.5624,5.1595,4.7266,5.9159,16817045.9218,16764163.367
000568.SZ,20250205,113.81,12.6467,11.7368,3.8575,5.541,5.1397,4.7449,5.9387,16752280.0556,16699601.1624
000568.SZ,20250127,115.55,12.84,11.9162,3.9165,5.6257,5.2182,4.6734,5.8493,17008399.6172,16954915.3353
000568.SZ,20250124,114.87,12.7645,11.8461,3.8935,5.5926,5.1875,4.7011,5.8839,16908306.915,16855137.3827
000568.SZ,20250123,116.54,12.95,12.0183,3.7762,5.6739,5.2629,4.6337,4.6337,17154122.816,17100180.2958
000568.SZ,20250122,116.49,12.9445,12.0132,3.7746,5.6715,5.2607,4.6357,4.6357,17146763.0584,17092843.6816
000568.SZ,20250121,118.3,13.1456,12.1998,3.8333,5.7596,5.3424,4.5648,4.5648,17413186.2805,17357990.5881
000568.SZ,20250120,119.18,13.2434,12.2906,3.8618,5.8024,5.3822,4.5311,4.5311,17542718.0128,17487111.7354
000568.SZ,20250117,118.7,13.1901,12.2411,3.8462,5.7791,5.3605,4.5494,4.5494,17472064.3406,17416682.0187
000568.SZ,20250116,117.99,13.1112,12.1679,3.8232,5.7445,5.3284,4.5768,4.5768,17367555.7839,17312504.7294
000568.SZ,20250115,119.21,13.2467,12.2937,3.8628,5.8039,5.3835,4.5299,4.5299,17547133.8673,17491513.5926
000568.SZ,20250114,120.48,13.3878,12.4246,3.9039,5.8657,5.4409,4.4822,4.4822,17734071.7081,17677858.8847
000568.SZ,20250113,116.29,12.9223,11.9925,3.7681,5.6617,5.2517,4.6437,4.6437,17117324.0284,17063066.1496
000568.SZ,20250110,113.34,12.5944,11.6883,3.6726,5.5181,5.1184,4.7645,4.7645,16683098.335,16630216.8492
000568.SZ,20250109,115.93,12.8822,11.9554,3.7565,5.6442,5.2354,4.6581,4.6581,17064333.7743,17010243.8621
000568.SZ,20250108,115.61,12.8467,11.9224,3.7461,5.6286,5.2209,4.671,4.671,17017231.3262,16963290.7176
000568.SZ,20250107,116.05,12.8956,11.9678,3.7604,5.6501,5.2408,4.6533,4.6533,17081997.1923,17027851.2912
000568.SZ,20250106,115.3,12.8122,11.8904,3.7361,5.6135,5.2069,4.6835,4.6835,16971600.8296,16917804.8589
000568.SZ,20250103,119.74,13.3056,12.3483,3.8799,5.8297,5.4075,4.5099,4.5099,17625147.2969,17569279.7381
000568.SZ,20250102,121.05,13.4512,12.4834,3.9224,5.8935,5.4666,4.4611,4.4611,17817972.9438,17761494.1732
000568.SZ,20241231,125.2,13.9123,12.9114,4.0569,6.0955,5.654,3.3747,4.3132,18428832.8176,18370417.7653
000568.SZ,20241230,126.86,14.0968,13.0826,4.1106,6.1764,5.729,3.3305,4.2568,18673176.7671,18613987.2021
000568.SZ,20241227,129.55,14.3957,13.36,4.1978,6.3073,5.8505,3.2614,4.1684,19069131.7214,19008687.0726
000568.SZ,20241226,129.29,14.3668,13.3332,4.1894,6.2947,5.8387,3.2679,4.1768,19030860.9823,18970537.6428
000568.SZ,20241225,129.55,14.3957,13.36,4.1978,6.3073,5.8505,3.2614,4.1684,19069131.7214,19008687.0726
000568.SZ,20241224,130.12,14.4591,13.4188,4.2163,6.3351,5.8762,3.2471,4.1501,19153032.957,19092322.3612
000568.SZ,20241223,129.76,14.419,13.3816,4.2046,6.3176,5.86,3.2561,4.1616,19100042.7029,19039500.0737
000568.SZ,20241220,130.32,14.4813,13.4394,4.2228,6.3448,5.8853,3.2421,4.1437,19182471.9871,19121668.0764
000568.SZ,20241219,129.97,14.4424,13.4033,4.2114,6.3278,5.8694,3.2508,4.1549,19130953.6845,19070313.0747
000568.SZ,20241218,131.5,14.6124,13.5611,4.261,6.4023,5.9385,3.213,4.1066,19356162.2645,19294807.7966
000568.SZ,20241217,132.0,14.6681,13.6128,4.2771,6.4267,5.9612,3.2008,4.091,19429957.8396,19368228.5148
000568.SZ,20241216,132.6,14.7348,13.6747,4.2966,6.4559,5.9883,3.1863,4.0725,19518275.8298,19456265.9171
000568.SZ,20241213,137.79,15.3115,14.2099,4.4647,6.7086,6.2227,3.0663,3.9191,20282226.4448,20217789.4474
000568.SZ,20241212,144.91,16.1027,14.9442,4.6954,7.0552,6.5442,2.9156,3.7265,21330266.595,21262499.9551
000568.SZ,20241211,141.3,15.7015,14.5719,4.5785,6.8795,6.3812,2.9901,3.8217,20798886.6874,20732808.2511
000568.SZ,20241210,141.69,15.7449,14.6121,4.5911,6.8985,6.3988,2.9819,3.8112,20856293.381,20790032.5626
000568.SZ,20241209,137.88,15.3215,14.2192,4.4677,6.713,6.2267,3.0643,3.9165,20295474.1434,20230995.0577
000568.SZ,20241206,138.21,15.3582,14.2532,4.4783,6.729,6.2416,3.057,3.9072,20344049.038,20279415.629
000568.SZ,20241205,136.3,15.1459,14.0562,4.4165,6.636,6.1554,3.0998,3.9619,20062903.4359,19999163.2316
000568.SZ,20241204,137.1,15.2348,14.1387,4.4424,6.675,6.1915,3.0817,3.9388,20180660.7561,20116546.4347
000568.SZ,20241203,138.18,15.3548,14.2501,4.4774,6.7276,6.2403,3.0577,3.908,20339633.1385,20275013.7589
000568.SZ,20241202,139.02,15.4482,14.3367,4.5046,6.7685,6.2782,3.0392,3.8844,20463278.3247,20398266.1222
000568.SZ,20241129,138.73,15.416,14.3068,4.4952,6.7543,6.2651,3.0455,3.8925,20420591.2961,20355714.711
000568.SZ,20241128,136.14,15.1282,14.0397,4.4113,6.6282,6.1481,3.1035,3.9666,20039351.9718,19975686.5909
000568.SZ,20241127,138.87,15.4315,14.3213,4.4997,6.7612,6.2714,3.0425,3.8886,20441198.8272,20376256.7716
000568.SZ,20241126,136.87,15.2093,14.115,4.4349,6.6638,6.1811,3.0869,3.9454,20146805.5266,20082798.7638
000568.SZ,20241125,136.88,15.2104,14.116,4.4353,6.6643,6.1816,3.0867,3.9451,20148277.4931,20084266.0538
000568.SZ,20241122,136.29,15.1448,14.0552,4.4161,6.6355,6.1549,3.1001,3.9622,20061431.4694,19997695.9415
000568.SZ,20241121,141.68,15.7438,14.6111,4.5908,6.898,6.3983,2.9821,3.8115,20854821.4145,20788565.2726
000568.SZ,20241120,142.47,15.8316,14.6925,4.6164,6.9364,6.434,2.9656,3.7903,20971106.7682,20904481.1856
000568.SZ,20241119,141.68,15.7438,14.6111,4.5908,6.898,6.3983,2.9821,3.8115,20854821.4145,20788565.2726
000568.SZ,20241118,142.67,15.8538,14.7132,4.6229,6.9462,6.443,2.9614,3.785,21000546.0983,20933826.9864
000568.SZ,20241115,144.1,16.0127,14.8606,4.6692,7.0158,6.5076,2.932,3.7475,21211037.3082,21143649.462
000568.SZ,20241114,144.61,16.0694,14.9132,4.6857,7.0406,6.5307,2.9217,3.7342,21286107.5999,21218481.254
000568.SZ,20241113,145.89,16.2116,15.0452,4.7272,7.1029,6.5885,2.8961,3.7015,21474519.3123,21406294.379
000568.SZ,20241112,146.7,16.3016,15.1288,4.7534,7.1424,6.625,2.8801,3.681,21593748.599,21525144.8721
000568.SZ,20241111,148.1,16.4572,15.2731,4.7988,7.2105,6.6883,2.8528,3.6462,21799823.9094,21730565.4776
000568.SZ,20241108,151.0,16.7794,15.5722,4.8928,7.3517,6.8192,2.7981,3.5762,22226694.1953,22156079.5889
000568.SZ,20241107,153.89,17.1006,15.8702,4.9864,7.4924,6.9497,2.7455,3.5091,22652092.5147,22580126.4102
000568.SZ,20241106,139.9,15.546,14.4275,4.5331,6.8113,6.318,3.0201,3.86,20592811.377,20527387.6456
000568.SZ,20241105,141.12,15.6815,14.5533,4.5726,6.8707,6.373,2.9939,3.8266,20772391.2903,20706397.0304
000568.SZ,20241104,137.3,15.2571,14.1594,4.4489,6.6847,6.2005,3.0772,3.9331,20210100.0862,20145892.2355
000568.SZ,20241101,136.53,15.1715,14.08,4.4239,6.6472,6.1658,3.0946,3.9552,20096758.6655,20032910.9025
000568.SZ,20241031,135.51,15.0581,13.9748,4.3909,6.5976,6.1197,3.1179,3.985,19946618.0822,19883247.3185
000568.SZ,20241030,136.81,15.2026,14.1982,4.8187,6.6609,6.1877,3.0883,3.9471,20137973.7275,20073995.0236
000568.SZ,20241029,140.0,15.5571,14.5292,4.9311,6.8162,6.332,3.0179,3.8572,20607531.042,20542060.546
000568.SZ,20241028,142.64,15.8504,14.8032,5.0241,6.9447,6.4514,2.962,3.7858,20996130.1988,20929425.1163
000568.SZ,20241025,136.62,15.1815,14.1784,4.812,6.6516,6.1791,3.0926,3.9526,20110006.364,20046116.5128
000568.SZ,20241024,135.64,15.0726,14.0767,4.7775,6.6039,6.1348,3.1149,3.9812,19965753.6467,19902322.089
000568.SZ,20241023,140.12,15.5704,14.5417,4.9353,6.822,6.3374,3.0153,3.8539,20625194.64,20559668.0265
000568.SZ,20241022,137.23,15.2493,14.2418,4.8335,6.6813,6.2067,3.0788,3.9351,20199796.3207,20135621.2052
000568.SZ,20241021,134.21,14.9137,13.9283,4.7271,6.5343,6.0701,3.1481,4.0236,19755262.4368,19692499.6134
000568.SZ,20241018,135.24,15.0281,14.0352,4.7634,6.5844,6.1167,3.1241,3.993,19906874.9866,19843630.4874
000568.SZ,20241017,131.19,14.5781,13.6149,4.6208,6.3872,5.9335,3.2206,4.1162,19310728.5529,19249378.0216
000568.SZ,20241016,134.99,15.0004,14.0093,4.7546,6.5722,6.1054,3.1299,4.0004,19870075.824,19806948.2365
000568.SZ,20241015,134.39,14.9337,13.947,4.7335,6.543,6.0783,3.1439,4.0182,19781757.8338,19718910.8341
000568.SZ,20241014,141.2,15.6904,14.6538,4.9733,6.8746,6.3863,2.9923,3.8244,20784167.0224,20718135.3507
000568.SZ,20241011,141.38,15.7104,14.6724,4.9797,6.8834,6.3944,2.9884,3.8195,20810662.4194,20744546.5714
000568.SZ,20241010,147.29,16.3672,15.2858,5.1878,7.1711,6.6617,2.8685,3.6663,21680594.6227,21611714.9844
000568.SZ,20241009,143.1,15.9016,14.8509,5.0403,6.9671,6.4722,2.9525,3.7736,21063840.6579,20996920.4581
000568.SZ,20241008,159.0,17.6684,16.501,5.6003,7.7412,7.1913,2.6573,3.3963,23404267.3977,23327772.5295
000568.SZ,20240930,149.7,16.635,15.5359,5.2727,7.2884,6.7707,2.8224,3.6073,22035338.5499,21963317.9099
000568.SZ,20240927,136.09,15.1226,14.1234,4.7934,6.6258,6.1551,3.1046,3.968,20031992.1393,19966319.5555
000568.SZ,20240926,123.72,13.748,12.8397,4.3577,6.0235,5.5957,3.415,4.3648,18211169.5751,18151466.3488
000568.SZ,20240925,112.47,12.4979,11.6722,3.9614,5.4758,5.0868,3.7566,4.8013,16555207.2592,16500932.915
000568.SZ,20240924,110.62,12.2923,11.4802,3.8963,5.3857,5.0032,3.8194,4.8816,16282893.4562,16229511.8615
000568.SZ,20240923,102.35,11.3733,10.6219,3.605,4.9831,4.6291,4.1281,5.2761,15065577.1582,15016186.3951
000568.SZ,20240920,101.37,11.2644,10.5202,3.5705,4.9354,4.5848,4.168,5.3271,14921324.4409,14872406.5937
000568.SZ,20240919,101.5,11.2789,10.5337,3.575,4.9417,4.5907,4.1626,5.3203,14940460.0055,14891479.4245
000568.SZ,20240918,100.02,11.1144,10.3801,3.5229,4.8697,4.5238,4.2242,5.399,14722608.963,14674342.5817
000568.SZ,20240913,100.82,11.2033,10.4631,3.5511,4.9086,4.5599,4.1907,5.3562,14840366.2832,14791713.8481
000568.SZ,20240912,102.6,11.4011,10.6478,3.6138,4.9953,4.6404,4.118,5.2632,15102376.3208,15052864.9158
000568.SZ,20240911,105.93,11.7712,10.9934,3.7311,5.1574,4.7911,3.9885,5.0978,15592541.1663,15541422.8122
000568.SZ,20240910,107.19,11.9112,11.1242,3.7754,5.2188,4.848,3.9417,5.0379,15778008.9457,15726282.5568
000568.SZ,20240909,107.9,11.9901,11.1979,3.8005,5.2533,4.8802,3.9157,5.0047,15882518.5674,15830449.5557
000568.SZ,20240906,110.6,12.2901,11.4781,3.8955,5.3848,5.0023,3.8201,4.8825,16279949.5232,16226577.5798
000568.SZ,20240905,113.4,12.6012,11.7687,3.9942,5.5211,5.1289,3.7258,4.762,16692100.144,16637377.0122
000568.SZ,20240904,112.69,12.5223,11.695,3.9692,5.4865,5.0968,3.7493,4.792,16587590.5223,16533210.0133
000568.SZ,20240903,114.23,12.6935,11.8548,4.0234,5.5615,5.1664,3.6987,4.7274,16814273.3638,16759149.7011
000568.SZ,20240902,112.5,12.5012,11.6753,3.9625,5.4773,5.0882,3.7556,4.8001,16559623.1588,16505334.3375
000568.SZ,20240830,119.28,13.2546,12.4454,4.5866,5.8074,5.5193,3.5421,4.5272,17557616.4478,17500055.8202
000568.SZ,20240829,115.28,12.8101,12.028,4.4328,5.6126,5.3342,3.665,4.6843,16968829.8466,16913199.4882
000568.SZ,20240828,112.94,12.5501,11.7839,4.3428,5.4987,5.2259,3.741,4.7814,16624389.6849,16569888.534
000568.SZ,20240827,118.75,13.1957,12.3901,4.5662,5.7816,5.4947,3.5579,8.1054,17479602.2231,17422297.3563
000568.SZ,20240826,118.53,13.1713,12.3671,4.5578,5.7709,5.4846,3.5645,8.1204,17447218.9601,17390020.258
000568.SZ,20240823,118.21,13.1357,12.3337,4.5455,5.7553,5.4697,3.5742,8.1424,17400116.032,17343071.7514
000568.SZ,20240822,122.5,13.6125,12.7814,3.9005,5.9641,5.6683,3.449,3.449,18031589.6618,17972475.1675
000568.SZ,20240821,123.14,13.6836,12.8481,3.9209,5.9953,5.6979,3.4311,3.4311,18125795.5179,18066372.1806
000568.SZ,20240820,123.85,13.7625,12.9222,3.9435,6.0299,5.7307,3.4114,3.4114,18230305.1397,18170539.1796
000568.SZ,20240819,124.78,13.8658,13.0192,3.9731,6.0752,5.7738,3.386,3.386,18367198.0244,18306983.2767
000568.SZ,20240816,125.25,13.918,13.0683,3.9881,6.098,5.7955,3.3733,3.3733,18436380.4501,18375938.8958
000568.SZ,20240815,126.54,14.0614,13.2029,4.0291,6.1608,5.8552,3.3389,3.3389,18626264.129,18565200.0628
000568.SZ,20240814,125.2,13.9125,13.0631,3.9865,6.0956,5.7932,3.3746,3.3746,18429020.6176,18368603.1916
000568.SZ,20240813,127.1,14.1238,13.2615,4.0469,6.1882,5.8812,3.3242,3.3242,18708964.544,18648939.9294
000568.SZ,20240812,129.06,14.3416,13.466,4.1093,6.2836,5.9719,3.2737,3.2737,18997474.1467,18936523.8968
000568.SZ,20240809,129.15,14.3516,13.4754,4.1121,6.288,5.976,3.2714,3.2714,19010722.0366,18949729.2831
000568.SZ,20240808,129.57,14.3983,13.5192,4.1255,6.3085,5.9955,3.2608,3.2608,19072545.5229,19011354.419
000568.SZ,20240807,127.26,14.1416,13.2782,4.052,6.196,5.8886,3.32,3.32,18732516.3483,18672416.1716
000568.SZ,20240806,126.89,14.1005,13.2396,4.0402,6.178,5.8715,3.3297,3.3297,18678052.8008,18618127.3615
000568.SZ,20240805,126.8,14.0905,13.2302,4.0373,6.1736,5.8673,3.332,3.332,18664804.9109,18604921.9752
000568.SZ,20240802,123.35,13.7071,12.8702,3.9275,6.0056,5.7077,3.4252,3.4252,18156969.1306,18098715.5019
000568.SZ,20240801,124.79,13.8671,13.0205,3.9733,6.0757,5.7743,3.3857,3.3857,18368935.3694,18310001.6821
000568.SZ,20240731,130.66,14.5194,13.6329,4.1602,6.3615,6.0459,3.2336,3.2336,19232992.1898,19171286.3192
000568.SZ,20240730,125.33,13.9271,13.0768,3.9905,6.102,5.7993,3.3711,3.3711,18448422.7089,18389233.9996
000568.SZ,20240729,126.23,14.0271,13.1707,4.0192,6.1458,5.8409,3.3471,3.3471,18580901.6081,18521287.8622
000568.SZ,20240726,129.83,14.4272,13.5463,4.1338,6.3211,6.0075,3.2543,3.2543,19110817.2049,19049503.3126
000568.SZ,20240725,131.56,14.6194,13.7269,4.1889,6.4053,6.0876,3.2115,3.2115,19365471.089,19303340.1818
000568.SZ,20240724,133.98,14.8883,13.9794,4.2659,6.5232,6.1995,3.1535,3.1535,19721692.1291,19658418.3457
000568.SZ,20240723,135.44,15.0506,14.1317,4.3124,6.5943,6.2671,3.1195,3.1195,19936602.3433,19872639.0562
000568.SZ,20240722,142.3,15.8129,14.8475,4.5308,6.9282,6.5845,2.9691,2.9691,20946385.9529,20879182.9422
000568.SZ,20240719,146.98,16.333,15.3358,4.6799,7.1561,6.8011,2.8745,2.8745,21635276.2288,21565863.0277
000568.SZ,20240718,142.9,15.8796,14.9101,4.5499,6.9575,6.6123,2.9566,2.9566,21034705.219,20967218.8506
000568.SZ,20240717,141.52,15.7262,14.7661,4.506,6.8903,6.5484,2.9854,2.9854,20831570.9069,20764736.2613
000568.SZ,20240716,137.57,15.2873,14.3539,4.3802,6.698,6.3657,3.0712,3.0712,20250135.7381,20185166.531
000568.SZ,20240715,138.3,15.3684,14.4301,4.4035,6.7335,6.3994,3.055,3.055,20357590.8453,20292276.8862
000568.SZ,20240712,136.88,15.2106,14.2819,4.3583,6.6644,6.3337,3.0866,3.0866,20148568.5821,20083925.2363
000568.SZ,20240711,136.85,15.2073,14.2788,4.3573,6.6629,6.3323,3.0873,3.0873,20144152.6188,20079523.4409
000568.SZ,20240710,133.5,14.835,13.9293,4.2507,6.4998,6.1773,3.1648,3.1648,19651036.7162,19587989.619
000568.SZ,20240709,135.95,15.1073,14.1849,4.3287,6.6191,6.2907,3.1078,3.1078,20011673.7196,19947469.5783
000568.SZ,20240708,134.31,14.925,14.0138,4.2764,6.5392,6.2148,3.1457,3.1457,19770267.7254,19706838.0953
000568.SZ,20240705,137.37,15.2651,14.3331,4.3739,6.6882,6.3564,3.0756,3.0756,20220695.9828,20155821.2282
000568.SZ,20240704,139.51,15.5029,14.5564,4.442,6.7924,6.4554,3.0285,3.0285,20535701.3653,20469815.9681
000568.SZ,20240703,142.61,15.8473,14.8798,4.5407,6.9433,6.5989,2.9626,2.9626,20992017.5737,20924668.1615
000568.SZ,20240702,143.99,16.0007,15.0238,4.5847,7.0105,6.6627,2.9342,2.9342,21195151.8858,21127150.7509
